seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned,segment,segment_name,churn_risk_score,risk_tier
SLR003602,Toys & Baby,Tier-3 Town,455,275,2740,110873.03,4.06,0.2379,6,0.3739,-0.2807,0.7351,0.1446,0,0,0,Star Performers,0.13581234035499776,Low
SLR003603,Toys & Baby,Tier-1 Metro,537,193,177,28483.04,3.82,0.1217,7,-0.117,0.0987,0.6004,0.1062,5,0,3,Star Performers,0.24707800481506018,Low
SLR003604,Home & Kitchen,Tier-2 City,666,64,85,31277.84,3.32,0.1465,4,-0.0965,-0.1772,0.6351,0.1925,1,0,4,Declining Momentum,0.5112304233865628,Medium
SLR003605,Mobiles & Accessories,Tier-1 Metro,0,730,970,54248.57,3.68,0.2321,12,-0.2925,-0.1244,0.469,0.1154,50,1,4,Declining Momentum,0.4954938921821877,Medium
SLR003606,Electronics,Tier-2 City,301,429,389,11421.26,3.53,0.1957,7,0.0573,-0.2617,0.4844,0.0629,65,1,4,Declining Momentum,0.33754598819921533,Medium
SLR003607,Electronics,Tier-3 Town,511,219,204,26830.86,3.64,0.2592,11,0.3082,-0.0882,0.9793,0.2324,21,0,1,Steady Mid-Tier,0.29061097486932547,Low
SLR003608,Sports & Fitness,Tier-1 Metro,0,730,829,39763.17,4.29,0.096,4,-0.1484,0.1833,0.3723,0.0632,8,0,3,Star Performers,0.08681529163827889,Low
SLR003609,Grocery,Tier-2 City,350,380,475,31936.53,4.26,0.1275,6,0.5943,-0.1492,0.8892,0.0191,0,0,3,Star Performers,0.0439715318070692,Low
SLR003610,Mobiles & Accessories,Tier-3 Town,700,30,35,43412.74,4.96,0.2582,3,-0.0928,0.063,0.7199,0.1412,0,0,3,Star Performers,0.05841199061163292,Low
SLR003611,Electronics,Tier-1 Metro,573,157,106,25801.82,3.96,0.1583,5,-0.1213,0.2074,0.7711,0.1762,0,0,3,Star Performers,0.19836799079015166,Low
SLR003612,Home & Kitchen,Tier-3 Town,476,254,358,44934.06,3.85,0.267,3,-0.0251,-0.12,0.5036,0.2715,90,1,4,Declining Momentum,0.43779893236053696,Medium
SLR003613,Beauty & Personal Care,Tier-3 Town,524,206,143,7548.35,3.38,0.2686,13,-0.4832,-0.1679,0.3203,0.2976,44,1,2,Struggling / High-Return Risk,0.9016674344722333,High
SLR003614,Home & Kitchen,Tier-1 Metro,416,314,1377,166232.02,4.06,0.1149,3,0.4784,0.064,0.7139,0.123,0,0,3,Star Performers,0.07192330763136778,Low
SLR003615,Electronics,Tier-2 City,334,396,641,45164.52,4.0,0.1941,5,-0.4448,-0.2413,0.7602,0.128,7,1,1,Steady Mid-Tier,0.28594202996233714,Low
SLR003616,Grocery,Tier-2 City,0,730,2575,127858.23,3.5,0.1227,5,0.0865,0.0263,0.39,0.1735,14,0,0,Star Performers,0.23958072485188592,Low
SLR003617,Home & Kitchen,Tier-1 Metro,143,587,660,38672.06,3.98,0.1496,3,0.0063,0.0278,0.5594,0.2251,0,0,4,Declining Momentum,0.23097740895600813,Low
SLR003618,Sports & Fitness,Tier-2 City,133,597,803,54470.09,3.67,0.2043,8,-0.4144,-0.4166,0.6788,0.2426,79,1,2,Struggling / High-Return Risk,0.6839831509797394,High
SLR003619,Toys & Baby,Tier-1 Metro,0,730,1249,21316.88,3.49,0.1473,3,0.2793,0.1375,0.7322,0.1583,0,0,3,Star Performers,0.11762283384456843,Low
SLR003620,Mobiles & Accessories,Tier-1 Metro,313,417,2536,195617.24,4.09,0.1552,6,0.1362,0.042,0.7688,0.1131,8,0,0,Star Performers,0.08233397618447341,Low
SLR003621,Grocery,Tier-3 Town,458,272,365,37466.39,3.63,0.2044,3,-0.5379,0.0251,0.693,0.304,109,1,1,Steady Mid-Tier,0.5034775588619121,Medium
SLR003622,Beauty & Personal Care,Tier-2 City,240,490,720,55806.4,3.48,0.1458,9,-0.0425,-0.2709,0.4367,0.1742,21,0,4,Declining Momentum,0.5489307837700798,Medium
SLR003623,Beauty & Personal Care,Tier-1 Metro,643,87,98,31834.48,3.84,0.1273,6,-0.1765,-0.2391,0.7033,0.1115,25,0,4,Declining Momentum,0.40219419679827123,Medium
SLR003624,Electronics,Tier-3 Town,411,319,282,10391.83,4.25,0.2187,3,-0.4037,0.1221,0.6121,0.1346,0,0,3,Star Performers,0.11934807459506301,Low
SLR003625,Grocery,Tier-1 Metro,638,92,53,15434.01,4.47,0.0616,5,-0.3743,-0.0013,0.5586,0.086,0,0,3,Star Performers,0.17850076458814035,Low
SLR003626,Beauty & Personal Care,Tier-1 Metro,326,404,962,30752.99,3.08,0.1413,6,-0.1105,-0.2539,0.472,0.2238,16,0,4,Declining Momentum,0.716949159257149,High
SLR003627,Toys & Baby,Tier-3 Town,646,84,218,104631.87,3.32,0.2349,4,0.0177,-0.2122,0.6428,0.2652,78,1,1,Steady Mid-Tier,0.5495420097643087,Medium
SLR003628,Home & Kitchen,Tier-3 Town,0,730,1521,55727.45,3.81,0.1931,2,-0.1305,-0.2023,0.9183,0.1565,6,0,0,Star Performers,0.10188198477481036,Low
SLR003629,Beauty & Personal Care,Tier-1 Metro,181,549,1573,51521.96,4.54,0.0921,3,0.1984,-0.0826,0.7374,0.1058,3,0,3,Star Performers,0.05005504801095842,Low
SLR003630,Toys & Baby,Tier-3 Town,495,235,261,43929.91,3.04,0.2578,14,-0.6506,-0.1016,0.5095,0.2687,12,1,2,Struggling / High-Return Risk,0.886257236681793,High
SLR003631,Electronics,Tier-1 Metro,294,436,306,28168.03,3.18,0.2455,9,-0.8783,-0.1325,0.401,0.3272,5,1,2,Struggling / High-Return Risk,0.9326419678356702,High
SLR003632,Mobiles & Accessories,Tier-1 Metro,50,680,2204,36146.69,2.86,0.2766,9,-0.2171,-0.2181,0.4997,0.2984,126,1,2,Struggling / High-Return Risk,0.8434524357027697,High
SLR003633,Mobiles & Accessories,Tier-2 City,540,190,214,31224.63,3.65,0.2118,3,-0.1676,-0.0921,0.7553,0.1202,12,0,1,Steady Mid-Tier,0.24963179970324187,Low
SLR003634,Toys & Baby,Tier-1 Metro,502,228,238,42528.09,3.89,0.1597,1,0.1069,0.0627,0.488,0.0179,0,0,3,Star Performers,0.12703250336400065,Low
SLR003635,Sports & Fitness,Tier-2 City,303,427,1602,46326.7,3.6,0.1898,14,0.3576,0.0911,0.4016,0.2444,0,0,0,Star Performers,0.5136217084366999,Medium
SLR003636,Mobiles & Accessories,Tier-3 Town,0,730,2010,53261.01,2.91,0.2597,9,-0.586,0.0403,0.5509,0.2245,53,1,2,Struggling / High-Return Risk,0.5728637144006937,Medium
SLR003637,Electronics,Tier-2 City,542,188,399,29303.92,3.97,0.2447,5,-0.154,-0.3057,0.4086,0.1251,14,1,4,Declining Momentum,0.47782400636505706,Medium
SLR003638,Beauty & Personal Care,Tier-1 Metro,276,454,397,27740.36,3.43,0.1155,6,-0.1446,-0.095,0.4331,0.1466,45,0,4,Declining Momentum,0.47158379683536633,Medium
SLR003639,Toys & Baby,Tier-1 Metro,222,508,1476,95318.13,4.39,0.1091,3,-0.0032,0.04,0.9399,0.0792,19,0,3,Star Performers,0.03898587453092438,Low
SLR003640,Beauty & Personal Care,Tier-1 Metro,663,67,20,11229.14,3.94,0.1345,7,-0.2139,-0.084,0.8787,0.2319,1,0,1,Steady Mid-Tier,0.43309992100038197,Medium
SLR003641,Grocery,Tier-2 City,277,453,491,26086.27,3.94,0.1461,3,-0.0482,-0.112,0.6378,0.2243,6,0,4,Declining Momentum,0.2774995368461512,Low
SLR003642,Sports & Fitness,Tier-3 Town,555,175,512,75545.44,3.66,0.2465,4,-0.2696,-0.1755,0.4245,0.183,54,1,4,Declining Momentum,0.5456098570197653,Medium
SLR003643,Grocery,Tier-1 Metro,101,629,1200,29786.88,3.67,0.1234,9,0.1464,-0.0128,0.619,0.0882,0,0,0,Star Performers,0.22195124644270883,Low
SLR003644,Mobiles & Accessories,Tier-2 City,472,258,154,9699.07,3.16,0.2947,8,-0.2015,-0.249,0.3655,0.2242,21,1,2,Struggling / High-Return Risk,0.8309549109098199,High
SLR003645,Electronics,Tier-3 Town,237,493,831,49589.31,3.01,0.2724,10,-0.1621,-0.2359,0.7675,0.2869,19,0,2,Struggling / High-Return Risk,0.6892641826695748,High
SLR003646,Beauty & Personal Care,Tier-2 City,416,314,50,6134.37,3.77,0.2506,3,-0.4045,-0.2382,0.3382,0.3357,111,1,2,Struggling / High-Return Risk,0.8137789833617797,High
SLR003647,Sports & Fitness,Tier-3 Town,622,108,159,58658.42,2.85,0.2386,8,0.4578,0.1857,0.4966,0.2206,45,1,4,Declining Momentum,0.5264081179237206,Medium
SLR003648,Toys & Baby,Tier-1 Metro,29,701,1024,60564.01,3.91,0.1007,3,0.3048,0.0724,0.4407,0.1547,11,0,3,Star Performers,0.10034107163586722,Low
SLR003649,Grocery,Tier-2 City,482,248,347,40727.46,2.98,0.1405,11,0.0602,0.2423,0.3156,0.2116,11,0,4,Declining Momentum,0.6527515929206394,High
SLR003650,Home & Kitchen,Tier-3 Town,397,333,825,82955.81,3.99,0.2663,10,0.11,0.0077,0.866,0.2489,5,0,1,Steady Mid-Tier,0.2775837207698283,Low
SLR003651,Fashion,Tier-1 Metro,422,308,892,91266.24,3.31,0.2985,11,-0.029,-0.342,0.4513,0.1323,77,1,2,Struggling / High-Return Risk,0.6984492608913029,High
SLR003652,Mobiles & Accessories,Tier-3 Town,553,177,263,27184.39,3.86,0.2886,7,-0.3853,-0.1585,0.5844,0.3175,19,0,2,Struggling / High-Return Risk,0.610561228059054,High
SLR003653,Grocery,Tier-1 Metro,147,583,1130,63097.07,3.72,0.0428,4,0.1568,0.0463,0.9175,0.169,20,1,3,Star Performers,0.09253947277611671,Low
SLR003654,Home & Kitchen,Tier-1 Metro,490,240,294,22038.06,4.68,0.1511,7,0.0089,0.1076,0.3988,0.1365,52,1,4,Declining Momentum,0.17132605981011598,Low
SLR003655,Beauty & Personal Care,Tier-3 Town,243,487,967,21219.76,4.1,0.1944,5,-0.1122,-0.1151,0.6516,0.1397,20,0,1,Steady Mid-Tier,0.15349449731791562,Low
SLR003656,Electronics,Tier-1 Metro,648,82,183,55113.99,4.83,0.1648,8,0.0713,-0.0587,0.4174,0.0602,3,0,3,Star Performers,0.14185174435058207,Low
SLR003657,Fashion,Tier-1 Metro,0,730,486,23524.94,3.62,0.2104,5,-0.1942,0.119,0.9209,0.018,8,0,3,Star Performers,0.06604177776888133,Low
SLR003658,Beauty & Personal Care,Tier-2 City,447,283,201,17073.49,4.09,0.1625,1,0.0092,-0.037,0.7537,0.0747,0,0,3,Star Performers,0.10586731414911932,Low
SLR003659,Fashion,Tier-1 Metro,304,426,305,24618.83,3.82,0.2677,5,-0.5796,-0.022,0.6689,0.2187,10,1,1,Steady Mid-Tier,0.4344545133433419,Medium
SLR003660,Fashion,Tier-1 Metro,140,590,666,32825.11,3.04,0.2335,5,-0.0366,-0.1574,0.7655,0.1139,28,1,1,Steady Mid-Tier,0.30591038889530053,Medium
SLR003661,Home & Kitchen,Tier-1 Metro,475,255,641,101647.44,3.75,0.1473,9,-0.2264,-0.0424,0.6669,0.181,48,1,1,Steady Mid-Tier,0.46608687584531705,Medium
SLR003662,Mobiles & Accessories,Tier-2 City,62,668,369,19735.08,2.65,0.2917,12,-0.1649,-0.5284,0.8435,0.1985,0,0,2,Struggling / High-Return Risk,0.835812589967274,High
SLR003663,Home & Kitchen,Tier-3 Town,639,91,100,44387.65,2.66,0.2746,13,0.1923,-0.2724,0.5111,0.3964,54,1,2,Struggling / High-Return Risk,0.9339017856218229,High
SLR003664,Home & Kitchen,Tier-2 City,642,88,95,15702.14,3.01,0.1786,11,-0.2927,-0.0923,0.543,0.1696,32,0,2,Struggling / High-Return Risk,0.7703929148480992,High
SLR003665,Fashion,Tier-2 City,407,323,750,36204.78,3.4,0.3382,6,-0.2747,-0.3355,0.8629,0.2642,45,0,2,Struggling / High-Return Risk,0.6337695062212416,High
SLR003666,Fashion,Tier-2 City,0,730,641,12880.76,3.25,0.3845,9,-0.3762,-0.2457,0.5641,0.2833,0,0,2,Struggling / High-Return Risk,0.7899040790696016,High
SLR003667,Beauty & Personal Care,Tier-1 Metro,434,296,95,6423.2,4.39,0.0822,2,-0.1692,-0.0109,0.555,0.0,22,0,3,Star Performers,0.0786028669690315,Low
SLR003668,Electronics,Tier-2 City,0,730,1014,23627.3,3.67,0.189,10,-0.0574,-0.0177,0.5301,0.2078,99,1,4,Declining Momentum,0.3455625500845371,Medium
SLR003669,Grocery,Tier-2 City,726,4,3,1551.73,2.77,0.1446,7,-0.4271,-0.0914,0.5591,0.1576,2,0,4,Declining Momentum,0.7867340537137476,High
SLR003670,Toys & Baby,Tier-3 Town,367,363,784,24697.97,4.49,0.2212,5,0.1841,-0.0503,0.8029,0.1794,17,0,3,Star Performers,0.07573559053591633,Low
SLR003671,Electronics,Tier-1 Metro,652,78,86,27857.49,3.46,0.188,8,0.0136,-0.0287,0.6629,0.175,2,0,1,Steady Mid-Tier,0.5058767830771951,Medium
SLR003672,Toys & Baby,Tier-3 Town,421,309,506,30118.37,3.84,0.2644,10,-0.1624,-0.1822,0.7612,0.2542,26,0,1,Steady Mid-Tier,0.4867718567639883,Medium
SLR003673,Fashion,Tier-2 City,0,730,3716,114690.28,3.69,0.3211,11,-0.021,-0.0322,0.6983,0.2495,14,1,0,Star Performers,0.3221061146493901,Medium
SLR003674,Sports & Fitness,Tier-1 Metro,548,182,532,38822.24,3.3,0.1542,6,-0.089,-0.2068,0.3939,0.1931,18,0,4,Declining Momentum,0.7148137470969306,High
SLR003675,Toys & Baby,Tier-1 Metro,308,422,122,9944.61,3.86,0.1421,5,0.0402,-0.1669,0.6279,0.1961,4,0,4,Declining Momentum,0.3124243760326131,Medium
SLR003676,Sports & Fitness,Tier-1 Metro,0,730,250,5147.59,4.26,0.1019,3,-0.1469,0.0275,0.8467,0.1736,17,0,3,Star Performers,0.09555413375697668,Low
SLR003677,Home & Kitchen,Tier-1 Metro,576,154,171,42529.73,3.82,0.1418,6,-0.1159,0.058,0.6636,0.1918,74,1,1,Steady Mid-Tier,0.3581705568115364,Medium
SLR003678,Grocery,Tier-2 City,514,216,97,5430.23,2.72,0.2138,14,-0.0238,-0.1039,0.4536,0.1755,34,1,2,Struggling / High-Return Risk,0.8710234859406429,High
SLR003679,Electronics,Tier-2 City,518,212,201,15088.5,3.95,0.2522,11,0.0917,-0.0516,0.5972,0.1596,58,1,1,Steady Mid-Tier,0.4124397887670209,Medium
SLR003680,Beauty & Personal Care,Tier-2 City,349,381,332,32710.75,3.92,0.1802,5,-0.8214,-0.1535,0.6229,0.0889,9,0,4,Declining Momentum,0.4367556519681945,Medium
SLR003681,Electronics,Tier-1 Metro,57,673,1556,42293.39,3.17,0.1566,5,0.0868,-0.2242,0.7693,0.1062,0,0,0,Star Performers,0.2608646336044739,Low
SLR003682,Electronics,Tier-1 Metro,281,449,489,35700.32,3.35,0.1858,4,-0.0594,0.0155,0.5639,0.1338,13,0,4,Declining Momentum,0.34894026758758584,Medium
SLR003683,Sports & Fitness,Tier-1 Metro,0,730,1149,40139.53,4.24,0.1269,2,0.361,0.0072,0.6409,0.1987,80,1,3,Star Performers,0.08606532269494918,Low
SLR003684,Home & Kitchen,Tier-1 Metro,434,296,867,81205.75,3.34,0.2268,10,-0.4574,-0.2199,0.6727,0.1442,55,1,2,Struggling / High-Return Risk,0.7591391880328479,High
SLR003685,Toys & Baby,Tier-1 Metro,595,135,246,52254.53,4.08,0.1749,5,-0.2028,-0.0572,0.6089,0.1711,46,1,4,Declining Momentum,0.3634954546588524,Medium
SLR003686,Mobiles & Accessories,Tier-2 City,103,627,438,9962.23,3.75,0.2166,5,-0.2918,0.0757,0.7716,0.1384,20,0,1,Steady Mid-Tier,0.1758260715717982,Low
SLR003687,Sports & Fitness,Tier-2 City,500,230,131,7748.91,4.69,0.1498,4,0.652,-0.0754,0.6646,0.2182,17,0,3,Star Performers,0.08314165793318731,Low
SLR003688,Sports & Fitness,Tier-2 City,580,150,583,120097.61,3.66,0.1931,4,0.0211,-0.0191,0.806,0.1845,61,1,1,Steady Mid-Tier,0.3269961116908863,Medium
SLR003689,Grocery,Tier-2 City,626,104,60,19843.7,4.44,0.0963,7,0.0533,-0.0569,0.3714,0.1667,26,0,4,Declining Momentum,0.23731055855291186,Low
SLR003690,Mobiles & Accessories,Tier-1 Metro,432,298,2115,163895.63,4.34,0.1536,1,0.4679,0.0306,1.0,0.1407,7,0,0,Star Performers,0.029137931214373972,Low
SLR003691,Grocery,Tier-1 Metro,484,246,528,75322.81,3.51,0.0839,4,-0.2956,-0.047,0.5893,0.1544,12,0,4,Declining Momentum,0.41159380589691746,Medium
SLR003692,Toys & Baby,Tier-1 Metro,515,215,107,18469.19,3.7,0.1954,13,-0.0299,0.1089,0.3451,0.1664,22,0,4,Declining Momentum,0.6090333262449591,High
SLR003693,Fashion,Tier-1 Metro,0,730,283,10524.95,3.09,0.3203,12,-0.7583,-0.3071,0.1111,0.2521,31,1,2,Struggling / High-Return Risk,0.9390751543711169,High
SLR003694,Grocery,Tier-1 Metro,666,64,317,108074.46,4.43,0.0491,2,0.246,0.3191,0.564,0.0,0,0,3,Star Performers,0.0324074738741995,Low
SLR003695,Electronics,Tier-2 City,654,76,232,56520.35,3.94,0.1974,4,-0.4941,0.0382,0.3165,0.2031,7,0,4,Declining Momentum,0.5108163967830011,Medium
SLR003696,Sports & Fitness,Tier-2 City,144,586,1987,76937.81,4.54,0.1732,2,-0.2783,-0.11,0.6618,0.1141,1,0,0,Star Performers,0.10334220293056405,Low
SLR003697,Mobiles & Accessories,Tier-1 Metro,0,730,731,26738.9,4.75,0.1403,6,0.3292,0.2443,0.9534,0.0991,0,0,3,Star Performers,0.014004939409864522,Low
SLR003698,Sports & Fitness,Tier-2 City,111,619,342,18041.77,3.75,0.192,12,-0.1566,0.0215,0.6077,0.1329,69,1,1,Steady Mid-Tier,0.38859167061773686,Medium
SLR003699,Mobiles & Accessories,Tier-1 Metro,551,179,23,4471.35,3.79,0.2215,5,-0.0748,0.0212,0.7248,0.1891,40,1,1,Steady Mid-Tier,0.34203839385263185,Medium
SLR003700,Sports & Fitness,Tier-1 Metro,564,166,296,27771.82,3.61,0.1747,6,-0.5566,-0.1651,0.6061,0.2757,15,1,1,Steady Mid-Tier,0.779647559668368,High
SLR003701,Sports & Fitness,Tier-1 Metro,447,283,168,24634.42,3.31,0.17,7,0.3906,-0.1724,0.5007,0.0992,17,0,4,Declining Momentum,0.45733695605076935,Medium
SLR003702,Toys & Baby,Tier-3 Town,618,112,261,67700.26,2.81,0.2699,18,-0.3423,-0.3561,0.6974,0.2785,13,1,2,Struggling / High-Return Risk,0.9343609398439521,High
SLR003703,Sports & Fitness,Tier-1 Metro,659,71,26,11430.67,3.92,0.1281,5,-0.1663,-0.0186,0.5617,0.1227,1,0,4,Declining Momentum,0.34832721885200113,Medium
SLR003704,Sports & Fitness,Tier-3 Town,615,115,44,7497.77,3.37,0.2091,9,-0.1183,0.2505,0.4408,0.1598,4,0,4,Declining Momentum,0.4459058435803272,Medium
SLR003705,Mobiles & Accessories,Tier-2 City,340,390,825,66919.22,4.33,0.1806,3,-0.0905,0.0114,0.6916,0.1453,15,0,3,Star Performers,0.09007393953813142,Low
SLR003706,Sports & Fitness,Tier-2 City,63,667,740,26810.54,3.81,0.2006,5,0.0043,0.0157,0.8078,0.1372,3,0,1,Steady Mid-Tier,0.1738519231811793,Low
SLR003707,Sports & Fitness,Tier-1 Metro,202,528,528,13635.45,3.09,0.1652,8,-0.3112,-0.2199,0.2911,0.1631,8,0,4,Declining Momentum,0.7879367280265634,High
SLR003708,Mobiles & Accessories,Tier-2 City,0,730,139,6208.49,3.6,0.2411,7,0.2054,-0.383,0.5754,0.1596,42,1,4,Declining Momentum,0.35962719205348237,Medium
SLR003709,Toys & Baby,Tier-1 Metro,477,253,384,63607.93,3.73,0.1306,8,-0.0741,-0.2653,0.5334,0.1496,8,0,4,Declining Momentum,0.47161470255151866,Medium
SLR003710,Fashion,Tier-1 Metro,302,428,71,4898.2,3.8,0.2785,4,-0.412,-0.2512,0.4339,0.2105,21,0,4,Declining Momentum,0.5617643572923307,Medium
SLR003711,Sports & Fitness,Tier-1 Metro,674,56,81,60737.05,4.38,0.1116,2,0.4543,-0.0423,0.754,0.0484,36,1,3,Star Performers,0.06142061162446662,Low
SLR003712,Fashion,Tier-1 Metro,560,170,219,35360.09,2.99,0.2858,7,-0.1844,0.0243,0.4913,0.2472,14,1,2,Struggling / High-Return Risk,0.7386803660126067,High
SLR003713,Grocery,Tier-2 City,587,143,260,47465.59,4.4,0.1347,7,-0.012,-0.2924,0.7764,0.1252,2,0,3,Star Performers,0.21642158760963331,Low
SLR003714,Sports & Fitness,Tier-2 City,370,360,285,31623.89,3.89,0.1581,5,-0.3571,-0.2035,0.5652,0.2176,7,0,4,Declining Momentum,0.48600530700800454,Medium
SLR003715,Grocery,Tier-2 City,545,185,604,137098.95,3.67,0.1535,5,-0.0377,0.151,0.828,0.1458,6,0,3,Star Performers,0.21922116923523297,Low
SLR003716,Fashion,Tier-3 Town,271,459,311,24993.69,4.28,0.3533,9,-0.12,-0.0108,0.9326,0.1676,7,0,1,Steady Mid-Tier,0.1265111479843777,Low
SLR003717,Sports & Fitness,Tier-1 Metro,477,253,556,63002.32,3.82,0.1714,6,-0.0391,0.025,0.7083,0.1135,3,0,3,Star Performers,0.29354672777996493,Low
SLR003718,Sports & Fitness,Tier-2 City,114,616,1392,50046.26,3.76,0.1609,7,-0.1461,-0.1027,0.8465,0.1867,0,0,0,Star Performers,0.2594011151321321,Low
SLR003719,Mobiles & Accessories,Tier-1 Metro,560,170,107,20916.7,4.25,0.1372,5,0.0614,-0.2594,0.4991,0.0805,12,0,4,Declining Momentum,0.1815522849810715,Low
SLR003720,Mobiles & Accessories,Tier-2 City,361,369,584,43634.68,3.62,0.2441,3,-0.6283,0.0013,0.6579,0.212,60,1,1,Steady Mid-Tier,0.4608072771718358,Medium
SLR003721,Sports & Fitness,Tier-1 Metro,366,364,105,7597.77,4.47,0.0922,4,0.213,0.282,0.5402,0.0491,8,0,3,Star Performers,0.046198315546145716,Low
SLR003722,Toys & Baby,Tier-1 Metro,108,622,682,45626.37,3.38,0.1861,6,0.1214,-0.1059,0.764,0.1603,17,0,1,Steady Mid-Tier,0.32496613631432947,Medium
SLR003723,Home & Kitchen,Tier-2 City,525,205,711,63028.28,3.95,0.177,7,0.0648,0.1506,0.7631,0.148,0,0,3,Star Performers,0.1785104779815167,Low
SLR003724,Toys & Baby,Tier-2 City,0,730,117,2639.83,2.82,0.2148,4,0.2263,-0.3857,0.6476,0.2376,2,0,1,Steady Mid-Tier,0.6013718709796847,High
SLR003725,Toys & Baby,Tier-2 City,240,490,724,32871.51,3.86,0.1816,9,-0.3845,-0.2734,0.2032,0.2052,70,1,4,Declining Momentum,0.6610287458954797,High
SLR003726,Home & Kitchen,Tier-2 City,191,539,737,37355.26,4.14,0.1597,3,0.0179,0.0299,0.9249,0.0,13,0,3,Star Performers,0.040670298234670464,Low
SLR003727,Grocery,Tier-3 Town,515,215,569,31538.96,3.66,0.218,9,-0.0748,0.0525,0.5016,0.2998,87,1,4,Declining Momentum,0.5674005870833433,Medium
SLR003728,Mobiles & Accessories,Tier-1 Metro,396,334,379,32690.52,3.26,0.2206,9,-0.0172,0.1672,0.4396,0.1115,0,0,4,Declining Momentum,0.45393803278599504,Medium
SLR003729,Beauty & Personal Care,Tier-2 City,284,446,1419,33869.49,4.68,0.1168,3,-0.0372,0.1885,0.8803,0.1245,4,0,3,Star Performers,0.031551271648118995,Low
SLR003730,Sports & Fitness,Tier-1 Metro,336,394,188,11456.9,4.51,0.1138,3,0.0592,-0.0659,0.6801,0.0891,0,0,3,Star Performers,0.08736890195124933,Low
SLR003731,Beauty & Personal Care,Tier-2 City,447,283,375,47106.41,4.59,0.1467,4,-0.0767,0.0097,0.9631,0.1444,22,0,3,Star Performers,0.07562696499251496,Low
SLR003732,Grocery,Tier-1 Metro,239,491,334,17389.26,3.38,0.1317,4,-0.4423,0.0213,0.6763,0.1713,21,1,1,Steady Mid-Tier,0.45827507135844736,Medium
SLR003733,Home & Kitchen,Tier-2 City,565,165,575,82031.51,3.58,0.1748,4,-0.229,0.157,0.8826,0.1312,7,0,1,Steady Mid-Tier,0.22198346428483826,Low
SLR003734,Mobiles & Accessories,Tier-1 Metro,0,730,1080,53461.17,3.9,0.2108,5,-0.612,-0.0591,0.6566,0.2186,0,0,1,Steady Mid-Tier,0.37849627557678567,Medium
SLR003735,Beauty & Personal Care,Tier-2 City,516,214,666,113241.71,4.1,0.1229,2,0.0909,0.1737,0.7458,0.0785,1,0,3,Star Performers,0.0656607151535508,Low
SLR003736,Home & Kitchen,Tier-1 Metro,567,163,132,8721.41,3.86,0.1511,4,-0.3286,-0.0131,0.5845,0.097,4,0,4,Declining Momentum,0.3281889542851492,Medium
SLR003737,Electronics,Tier-2 City,189,541,387,16947.95,3.72,0.1969,7,0.109,0.2173,0.7578,0.1152,0,0,3,Star Performers,0.12183377760486117,Low
SLR003738,Mobiles & Accessories,Tier-2 City,0,730,1667,63203.52,3.96,0.2326,6,-0.2084,0.122,0.515,0.1227,19,0,0,Star Performers,0.1572352915234124,Low
SLR003739,Home & Kitchen,Tier-2 City,0,730,441,7354.24,3.74,0.2265,6,-0.3998,-0.1261,0.6579,0.258,19,0,1,Steady Mid-Tier,0.5119299832643865,Medium
SLR003740,Electronics,Tier-1 Metro,611,119,190,50209.24,4.24,0.175,7,-0.0622,-0.0057,0.6469,0.171,2,0,1,Steady Mid-Tier,0.27398967460580825,Low
SLR003741,Fashion,Tier-1 Metro,86,644,1064,28773.93,3.27,0.3203,16,-0.2039,-0.4002,0.7872,0.1713,107,1,2,Struggling / High-Return Risk,0.7372684972229417,High
SLR003742,Grocery,Tier-1 Metro,489,241,164,9205.42,4.6,0.0697,1,0.3304,0.5392,0.8006,0.0759,13,0,3,Star Performers,0.015259952992033735,Low
SLR003743,Sports & Fitness,Tier-1 Metro,381,349,311,12365.35,3.02,0.1442,11,0.0096,-0.1247,0.8412,0.1985,5,1,1,Steady Mid-Tier,0.6335379208888102,High
SLR003744,Sports & Fitness,Tier-1 Metro,549,181,249,55607.33,3.68,0.1201,4,-0.2044,0.0643,0.5466,0.0892,17,0,4,Declining Momentum,0.30247597712286123,Medium
SLR003745,Grocery,Tier-1 Metro,556,174,256,35972.2,4.3,0.0744,7,0.1669,-0.1227,0.8657,0.1237,2,0,3,Star Performers,0.13157154260036363,Low
SLR003746,Beauty & Personal Care,Tier-1 Metro,493,237,114,14748.54,4.74,0.1084,9,0.3317,-0.0141,0.6862,0.0923,6,0,3,Star Performers,0.08358088161062999,Low
SLR003747,Beauty & Personal Care,Tier-3 Town,452,278,465,46730.79,3.11,0.2495,5,0.0453,-0.3376,0.6216,0.2286,0,0,2,Struggling / High-Return Risk,0.6428990479147345,High
SLR003748,Toys & Baby,Tier-1 Metro,467,263,527,63016.02,3.85,0.1595,4,0.1674,0.0079,0.766,0.1595,3,0,3,Star Performers,0.19275783042038705,Low
SLR003749,Sports & Fitness,Tier-1 Metro,410,320,263,9578.48,3.38,0.146,6,-0.0173,-0.1006,0.7927,0.0759,20,0,1,Steady Mid-Tier,0.3296024052981133,Medium
SLR003750,Electronics,Tier-3 Town,270,460,522,45279.58,3.59,0.3198,8,-0.637,-0.1649,0.55,0.2413,4,0,2,Struggling / High-Return Risk,0.703049565833346,High
