seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned
SLR002548,Grocery,Tier-1 Metro,452,278,690,45134.05,4.35,0.0888,3,0.131,-0.2568,0.9641,0.1281,8,0
SLR002549,Beauty & Personal Care,Tier-2 City,688,42,13,11082.52,3.98,0.154,2,0.1042,0.0514,0.9666,0.1198,27,0
SLR002550,Home & Kitchen,Tier-1 Metro,249,481,236,7237.79,4.71,0.1171,3,0.5671,0.2915,0.8493,0.1223,10,0
SLR002551,Mobiles & Accessories,Tier-2 City,367,363,125,7513.34,4.34,0.2118,4,-0.4152,-0.0419,0.3526,0.2985,2,0
SLR002552,Sports & Fitness,Tier-1 Metro,464,266,309,41741.99,3.91,0.1239,4,-0.2086,-0.256,0.8961,0.123,0,0
SLR002553,Electronics,Tier-2 City,204,526,686,47738.91,3.29,0.2237,12,-0.37,-0.1274,0.5417,0.2563,2,0
SLR002554,Home & Kitchen,Tier-2 City,270,460,151,7768.27,2.64,0.2652,9,-0.467,-0.6462,0.3794,0.2436,55,1
SLR002555,Fashion,Tier-2 City,555,175,239,35183.92,3.14,0.3659,5,-0.3156,-0.2666,0.6961,0.2099,79,1
SLR002556,Toys & Baby,Tier-2 City,590,140,95,8122.82,2.53,0.1869,11,-0.3794,-0.1433,0.3644,0.2377,85,1
SLR002557,Sports & Fitness,Tier-1 Metro,417,313,65,5855.03,3.59,0.169,7,0.23,-0.1264,0.7201,0.245,50,1
SLR002558,Sports & Fitness,Tier-2 City,682,48,58,32753.08,3.34,0.2125,6,-0.3532,-0.0976,0.5937,0.2548,0,0
SLR002559,Sports & Fitness,Tier-1 Metro,179,551,160,9395.64,3.43,0.1379,6,0.1724,0.3807,0.5891,0.2434,37,1
SLR002560,Toys & Baby,Tier-1 Metro,490,240,402,43200.33,2.67,0.1833,9,-0.5183,-0.4029,0.4918,0.1685,11,1
SLR002561,Sports & Fitness,Tier-1 Metro,556,174,7,1150.81,3.68,0.1514,7,-0.2024,-0.2659,0.5881,0.1212,4,0
SLR002562,Fashion,Tier-1 Metro,318,412,376,19347.8,4.12,0.2736,6,-0.2052,-0.0967,0.8413,0.121,1,0
SLR002563,Toys & Baby,Tier-1 Metro,0,730,2667,146604.53,4.0,0.097,2,-0.4384,0.0401,0.8671,0.0927,6,0
SLR002564,Sports & Fitness,Tier-3 Town,507,223,97,15925.32,3.66,0.2121,1,0.0091,0.2111,0.3664,0.1918,5,0
SLR002565,Sports & Fitness,Tier-2 City,139,591,603,35742.49,3.18,0.2456,5,-0.3788,0.0812,0.3721,0.209,29,1
SLR002566,Fashion,Tier-1 Metro,224,506,792,56999.04,3.81,0.2604,10,0.2308,0.0539,0.7036,0.1204,3,0
SLR002567,Home & Kitchen,Tier-2 City,388,342,675,54684.76,3.69,0.1734,6,0.4133,-0.3113,0.7209,0.1174,35,0
SLR002568,Beauty & Personal Care,Tier-2 City,420,310,144,12042.85,3.6,0.171,4,0.0521,-0.1302,0.5043,0.2698,42,1
SLR002569,Toys & Baby,Tier-1 Metro,374,356,804,25387.44,4.3,0.1069,2,0.3707,0.0156,0.6592,0.067,5,0
SLR002570,Sports & Fitness,Tier-3 Town,0,730,1341,59146.86,3.78,0.2197,3,0.0595,0.072,0.5041,0.1836,0,0
SLR002571,Home & Kitchen,Tier-2 City,0,730,6499,244782.17,4.18,0.1837,1,0.5856,0.0645,0.9467,0.1279,17,0
SLR002572,Electronics,Tier-1 Metro,581,149,775,79229.58,4.76,0.1286,3,-0.168,-0.1736,0.4381,0.2013,9,0
SLR002573,Toys & Baby,Tier-3 Town,630,100,49,17580.41,3.21,0.2543,11,-0.0981,0.0401,0.6421,0.2728,56,1
SLR002574,Fashion,Tier-1 Metro,128,602,496,11018.69,2.62,0.2564,8,0.1001,-0.1123,0.7771,0.2511,7,0
SLR002575,Fashion,Tier-1 Metro,585,145,53,10593.32,3.03,0.3122,8,-0.7062,-0.0863,0.4423,0.1799,0,0
SLR002576,Grocery,Tier-2 City,327,403,181,8421.18,3.43,0.1761,11,0.0483,-0.3008,0.5587,0.2513,5,1
SLR002577,Toys & Baby,Tier-1 Metro,683,47,41,28184.75,3.92,0.1522,11,-0.1572,-0.1984,0.5862,0.1247,42,1
SLR002578,Fashion,Tier-3 Town,282,448,757,29206.17,4.39,0.3616,5,0.1969,-0.1916,0.6931,0.1601,0,0
SLR002579,Mobiles & Accessories,Tier-2 City,135,595,1789,76469.46,4.2,0.2015,4,0.1365,0.0626,0.6321,0.1126,31,0
SLR002580,Fashion,Tier-2 City,343,387,355,36800.33,4.32,0.2799,7,-0.3496,-0.2126,0.5727,0.1459,18,0
SLR002581,Electronics,Tier-1 Metro,96,634,2384,103166.34,3.96,0.1496,6,-0.2313,-0.2183,0.6157,0.2107,5,1
SLR002582,Home & Kitchen,Tier-3 Town,670,60,142,49061.44,4.1,0.2423,4,0.1921,0.1186,0.6729,0.2373,27,0
SLR002583,Grocery,Tier-3 Town,0,730,87,2886.22,4.15,0.2195,5,-0.4592,-0.3349,0.632,0.2889,35,1
SLR002584,Home & Kitchen,Tier-1 Metro,37,693,163,4906.22,2.53,0.2233,10,-0.9347,-0.3897,0.3145,0.2973,18,1
SLR002585,Fashion,Tier-1 Metro,563,167,94,14219.07,4.36,0.2815,9,-1.0,-0.3806,0.2794,0.1782,0,0
SLR002586,Electronics,Tier-1 Metro,493,237,252,35852.1,3.76,0.2031,7,-0.2019,-0.2296,0.479,0.1848,37,1
SLR002587,Fashion,Tier-1 Metro,688,42,173,67339.61,3.79,0.2532,6,-0.1847,-0.6247,0.8073,0.1554,28,0
SLR002588,Mobiles & Accessories,Tier-2 City,259,471,478,11278.9,3.91,0.2556,10,0.0016,-0.1488,0.7682,0.0372,9,0
SLR002589,Grocery,Tier-2 City,622,108,294,36304.0,3.71,0.0832,2,0.4967,-0.1298,0.6701,0.2736,6,0
SLR002590,Electronics,Tier-1 Metro,327,403,1635,57345.3,3.69,0.2149,7,-0.1701,-0.1952,0.5058,0.2284,6,0
SLR002591,Electronics,Tier-2 City,481,249,230,15747.79,3.89,0.2479,14,-0.37,-0.1924,0.4003,0.326,5,1
SLR002592,Grocery,Tier-1 Metro,498,232,191,19297.59,3.67,0.0928,5,-0.2076,-0.043,0.5265,0.1487,5,1
SLR002593,Fashion,Tier-3 Town,0,730,816,44545.47,5.0,0.3286,5,-0.1323,0.0572,0.6942,0.1077,0,0
SLR002594,Home & Kitchen,Tier-2 City,153,577,1008,67557.81,3.3,0.2114,7,-0.4063,-0.0355,0.5105,0.314,19,1
SLR002595,Home & Kitchen,Tier-2 City,0,730,239,7782.64,3.07,0.2186,9,0.0299,-0.1299,0.6728,0.2673,3,0
SLR002596,Beauty & Personal Care,Tier-2 City,418,312,444,54227.85,3.47,0.2346,7,-0.0815,-0.3045,0.5896,0.2301,24,1
SLR002597,Toys & Baby,Tier-1 Metro,389,341,164,16769.25,3.62,0.1228,9,0.4069,-0.1737,0.7068,0.0484,24,0
SLR002598,Sports & Fitness,Tier-2 City,420,310,277,10470.46,3.66,0.1838,12,-0.1049,-0.1153,0.6965,0.1672,11,0
SLR002599,Mobiles & Accessories,Tier-1 Metro,637,93,85,13442.28,2.93,0.2562,9,-0.1918,-0.2681,0.617,0.1567,93,1
SLR002600,Home & Kitchen,Tier-1 Metro,215,515,340,14216.69,3.93,0.1385,7,-0.2583,-0.0621,0.629,0.1768,0,0
SLR002601,Toys & Baby,Tier-2 City,660,70,60,13677.62,3.26,0.2005,5,-0.2893,-0.2299,0.6392,0.2628,49,1
SLR002602,Sports & Fitness,Tier-1 Metro,563,167,240,25118.52,3.79,0.1772,11,-0.0548,-0.2592,0.4212,0.2464,15,1
SLR002603,Grocery,Tier-2 City,557,173,5,611.51,3.76,0.1506,5,-0.2781,0.0164,0.6842,0.2106,24,0
SLR002604,Fashion,Tier-3 Town,186,544,1252,30879.51,3.78,0.3349,9,0.062,0.0842,0.6441,0.1398,35,1
SLR002605,Mobiles & Accessories,Tier-2 City,471,259,57,2343.37,4.15,0.2224,2,-0.3057,0.1328,0.6933,0.2153,0,0
SLR002606,Fashion,Tier-2 City,457,273,529,50998.39,3.23,0.2516,10,-0.0682,-0.3234,0.5059,0.2381,23,1
SLR002607,Beauty & Personal Care,Tier-1 Metro,518,212,936,156270.81,3.73,0.1139,8,0.3728,-0.2672,0.5332,0.0741,48,1
SLR002608,Mobiles & Accessories,Tier-2 City,486,244,601,94193.11,4.26,0.2018,3,-0.1384,0.1299,0.6041,0.0929,19,0
SLR002609,Mobiles & Accessories,Tier-2 City,219,511,871,29246.24,4.67,0.1876,5,0.0131,0.002,1.0,0.1543,15,0
SLR002610,Home & Kitchen,Tier-2 City,668,62,160,90775.38,4.89,0.171,0,0.1904,-0.0708,0.6084,0.1092,23,1
SLR002611,Mobiles & Accessories,Tier-1 Metro,372,358,1042,43981.53,4.92,0.1416,4,0.2203,-0.1276,0.8247,0.0988,0,0
SLR002612,Beauty & Personal Care,Tier-1 Metro,273,457,341,28450.01,4.75,0.0965,1,0.2714,0.2787,1.0,0.0776,11,0
SLR002613,Toys & Baby,Tier-2 City,556,174,157,27779.65,4.26,0.1472,3,0.0405,0.1676,0.5552,0.0979,5,0
SLR002614,Beauty & Personal Care,Tier-2 City,191,539,2231,141137.04,3.29,0.1977,10,-0.2166,-0.2991,0.4725,0.1161,36,1
SLR002615,Fashion,Tier-1 Metro,60,670,1327,59232.52,3.37,0.2297,4,-0.2038,-0.3153,0.5745,0.1527,82,1
SLR002616,Fashion,Tier-1 Metro,149,581,734,29424.38,3.84,0.253,4,-0.4904,-0.0232,0.5337,0.2072,11,0
SLR002617,Sports & Fitness,Tier-1 Metro,514,216,503,71269.29,2.92,0.1884,11,-0.2552,-0.2538,0.68,0.2242,42,1
SLR002618,Sports & Fitness,Tier-1 Metro,318,412,2082,155344.51,4.06,0.1137,4,-0.4773,0.1807,0.9159,0.0818,0,0
SLR002619,Grocery,Tier-1 Metro,524,206,178,20484.5,3.91,0.12,9,0.0242,-0.0745,0.474,0.1355,5,0
SLR002620,Mobiles & Accessories,Tier-2 City,672,58,117,82122.28,3.45,0.276,8,-0.2219,-0.3449,0.7009,0.0655,10,0
SLR002621,Grocery,Tier-1 Metro,471,259,307,28914.3,4.85,0.0986,4,-0.281,-0.072,0.7582,0.0876,9,0
SLR002622,Grocery,Tier-2 City,124,606,1556,28422.65,3.25,0.1673,14,-0.7661,-0.2122,0.4873,0.2281,25,1
SLR002623,Electronics,Tier-3 Town,429,301,286,33301.39,3.66,0.3057,6,-1.0,-0.2324,0.7287,0.308,31,1
SLR002624,Fashion,Tier-2 City,0,730,372,20211.81,3.75,0.2951,8,-0.1395,-0.2098,0.9539,0.1371,13,0
SLR002625,Fashion,Tier-1 Metro,529,201,552,67288.29,3.59,0.2533,5,-0.1874,-0.1957,0.4875,0.1746,42,1
SLR002626,Beauty & Personal Care,Tier-2 City,645,85,2,792.81,3.8,0.1562,6,-0.8898,0.0486,0.4292,0.2427,72,1
SLR002627,Electronics,Tier-1 Metro,367,363,313,11650.06,3.88,0.1636,6,-0.3731,0.1955,0.9106,0.1418,0,0
SLR002628,Electronics,Tier-1 Metro,37,693,633,35899.75,4.16,0.1432,1,0.0986,0.2355,0.8851,0.0909,15,0
SLR002629,Mobiles & Accessories,Tier-1 Metro,333,397,801,39069.48,3.88,0.2199,11,-0.2109,0.0483,0.4774,0.2591,13,0
SLR002630,Beauty & Personal Care,Tier-3 Town,497,233,85,11660.1,4.37,0.1926,1,-0.3165,-0.2571,0.6405,0.1012,35,0
SLR002631,Fashion,Tier-1 Metro,564,166,100,8012.69,2.85,0.2931,8,-0.4842,-0.2921,0.4321,0.1844,92,1
SLR002632,Toys & Baby,Tier-1 Metro,486,244,23,2069.0,4.33,0.1279,7,-0.125,0.0888,0.7618,0.1089,147,1
SLR002633,Electronics,Tier-2 City,333,397,694,48671.11,3.44,0.193,9,0.0913,-0.2413,0.4992,0.1153,12,1
SLR002634,Beauty & Personal Care,Tier-2 City,556,174,231,33222.13,3.86,0.1415,4,-0.0143,0.0909,0.7213,0.203,13,0
SLR002635,Sports & Fitness,Tier-1 Metro,0,730,1392,46573.47,4.14,0.1508,5,-0.3154,0.08,0.8107,0.177,5,0
SLR002636,Electronics,Tier-2 City,49,681,98,2501.55,3.96,0.2372,8,-0.025,0.0017,0.4306,0.2223,5,1
SLR002637,Mobiles & Accessories,Tier-1 Metro,283,447,1033,53890.78,4.28,0.159,4,0.2525,-0.0601,1.0,0.0723,2,0
SLR002638,Home & Kitchen,Tier-1 Metro,269,461,1087,81838.87,3.27,0.1676,4,-0.4513,-0.1704,0.6687,0.2357,30,1
SLR002639,Electronics,Tier-1 Metro,560,170,473,41209.51,3.08,0.2004,10,0.6695,-0.1539,0.5105,0.0639,73,1
SLR002640,Home & Kitchen,Tier-2 City,285,445,1276,102254.85,3.99,0.1881,5,0.1452,0.0017,0.8633,0.0314,22,1
SLR002641,Fashion,Tier-2 City,465,265,91,10108.49,3.91,0.3114,9,-0.3619,0.233,0.6547,0.1889,15,1
SLR002642,Fashion,Tier-2 City,494,236,400,55264.56,3.24,0.3364,8,-0.2965,0.0236,0.4222,0.124,56,1
SLR002643,Grocery,Tier-3 Town,475,255,519,58540.09,3.8,0.1935,7,0.2654,-0.2019,0.8686,0.1655,17,1
SLR002644,Home & Kitchen,Tier-2 City,497,233,23,2604.96,3.39,0.2001,9,-0.2972,-0.2702,0.7544,0.2664,50,1
SLR002645,Grocery,Tier-3 Town,614,116,400,86318.97,3.86,0.1928,7,-0.3026,0.3062,0.4995,0.261,10,0
SLR002646,Fashion,Tier-1 Metro,245,485,425,34199.88,4.28,0.253,7,-0.6901,-0.2542,0.5125,0.2205,35,1
SLR002647,Beauty & Personal Care,Tier-1 Metro,229,501,388,9288.37,4.31,0.1526,5,-0.3461,-0.121,0.1891,0.0911,14,0
SLR002648,Mobiles & Accessories,Tier-2 City,557,173,88,18179.62,4.03,0.2057,5,-0.229,-0.0133,0.4393,0.2421,32,0
SLR002649,Sports & Fitness,Tier-3 Town,478,252,154,13436.58,3.58,0.2168,7,-0.2572,-0.1019,0.5425,0.2212,0,0
SLR002650,Fashion,Tier-1 Metro,396,334,445,24751.06,3.83,0.2433,9,0.2297,0.0932,0.7497,0.1343,19,0
SLR002651,Toys & Baby,Tier-3 Town,575,155,529,105508.39,4.05,0.2216,5,-0.1006,-0.3812,0.6634,0.1962,4,0
SLR002652,Fashion,Tier-1 Metro,299,431,1525,111428.42,3.95,0.2203,2,-0.0472,-0.1026,0.7777,0.134,36,0
SLR002653,Electronics,Tier-3 Town,639,91,119,19666.79,3.72,0.3002,1,-0.0813,-0.1025,0.5411,0.2511,91,1
SLR002654,Home & Kitchen,Tier-2 City,487,243,136,17146.39,3.47,0.1857,4,-0.3725,0.0442,0.5556,0.1261,5,1
SLR002655,Mobiles & Accessories,Tier-1 Metro,502,228,640,112171.91,3.67,0.2063,7,-0.2775,0.1279,0.5884,0.1432,77,1
SLR002656,Mobiles & Accessories,Tier-2 City,511,219,52,3216.09,3.35,0.2711,10,-0.2809,0.018,0.3737,0.2048,7,0
SLR002657,Electronics,Tier-1 Metro,47,683,1140,24221.66,4.17,0.1235,6,0.2537,0.0797,0.6052,0.0,11,0
SLR002658,Beauty & Personal Care,Tier-2 City,61,669,518,17463.24,3.23,0.1663,9,-0.0625,-0.0442,0.7517,0.1848,13,0
SLR002659,Electronics,Tier-3 Town,311,419,1468,99759.46,3.51,0.2547,7,0.0713,-0.3346,0.7633,0.1998,33,1
SLR002660,Electronics,Tier-3 Town,0,730,474,9607.36,2.77,0.3034,11,-0.012,-0.0232,0.6661,0.3807,63,1
SLR002661,Mobiles & Accessories,Tier-1 Metro,302,428,621,47782.28,3.79,0.2063,6,-0.1399,0.0474,0.2009,0.2172,1,0
SLR002662,Home & Kitchen,Tier-3 Town,604,126,122,30275.57,3.56,0.2585,2,-0.1844,-0.1589,0.5944,0.1479,10,0
SLR002663,Home & Kitchen,Tier-1 Metro,298,432,91,6617.62,2.8,0.1607,5,-0.458,-0.1063,0.6284,0.2097,8,1
SLR002664,Home & Kitchen,Tier-3 Town,557,173,182,31556.25,3.43,0.2474,5,-0.3101,0.0175,0.6012,0.2552,27,1
SLR002665,Fashion,Tier-3 Town,602,128,30,8313.56,2.59,0.423,15,0.0988,-0.6397,0.349,0.2918,12,1
SLR002666,Sports & Fitness,Tier-1 Metro,210,520,870,61331.01,3.97,0.1016,6,0.1223,0.11,0.7112,0.1564,0,0
SLR002667,Grocery,Tier-1 Metro,588,142,300,83111.74,3.58,0.1072,5,-0.1156,0.2695,0.5525,0.1382,0,0
SLR002668,Mobiles & Accessories,Tier-1 Metro,324,406,308,31369.81,4.07,0.1446,8,-0.0073,0.1998,0.671,0.1306,17,0
SLR002669,Toys & Baby,Tier-1 Metro,0,730,672,33554.02,3.87,0.1412,4,-0.0073,0.06,0.6426,0.1233,7,0
SLR002670,Grocery,Tier-1 Metro,507,223,559,98692.6,4.44,0.1004,2,0.3046,0.1037,0.836,0.146,14,0
SLR002671,Beauty & Personal Care,Tier-2 City,198,532,887,58381.68,3.66,0.1738,6,0.0918,-0.0803,0.2572,0.1555,19,1
SLR002672,Mobiles & Accessories,Tier-2 City,457,273,205,30920.96,3.9,0.2941,15,-0.1439,-0.3957,0.2531,0.2562,41,1
SLR002673,Beauty & Personal Care,Tier-2 City,435,295,63,3319.3,3.33,0.2132,7,-0.3281,-0.3311,0.4163,0.2538,7,0
SLR002674,Toys & Baby,Tier-3 Town,391,339,94,7775.23,3.48,0.2235,5,-0.4377,0.114,0.4297,0.2097,0,0
SLR002675,Sports & Fitness,Tier-1 Metro,169,561,329,7575.25,3.52,0.1682,19,-0.5133,-0.3699,0.5377,0.1945,42,1
SLR002676,Sports & Fitness,Tier-3 Town,24,706,1242,36416.69,4.01,0.2291,2,-0.7764,0.0174,0.8758,0.2234,9,0
SLR002677,Home & Kitchen,Tier-1 Metro,550,180,548,97412.99,3.92,0.1519,11,-0.2203,-0.2137,0.6402,0.1544,111,1
SLR002678,Electronics,Tier-1 Metro,687,43,87,44390.96,4.31,0.1944,6,0.0388,-0.0612,0.4463,0.1471,18,0
SLR002679,Home & Kitchen,Tier-1 Metro,539,191,162,26738.72,4.77,0.1065,0,0.2016,0.1594,0.8714,0.0415,12,0
SLR002680,Sports & Fitness,Tier-2 City,501,229,79,10091.92,3.7,0.1801,6,-0.1727,-0.1168,0.5033,0.1461,14,0
SLR002681,Fashion,Tier-1 Metro,573,157,159,27547.7,3.77,0.2693,7,-0.0807,-0.0798,0.5731,0.1521,48,1
SLR002682,Sports & Fitness,Tier-1 Metro,309,421,291,22557.59,4.18,0.1062,4,0.2787,0.0246,0.7699,0.0588,3,0
SLR002683,Fashion,Tier-1 Metro,336,394,439,38890.13,3.67,0.2827,3,-0.5227,-0.1773,0.6119,0.2098,43,1
SLR002684,Toys & Baby,Tier-1 Metro,274,456,1310,35908.31,4.37,0.0901,4,0.5333,-0.0996,0.7503,0.1156,17,1
SLR002685,Fashion,Tier-1 Metro,492,238,202,13429.62,3.27,0.2431,12,-0.0759,-0.0558,0.9268,0.1848,0,0
SLR002686,Beauty & Personal Care,Tier-3 Town,543,187,42,6911.75,3.37,0.2715,10,-0.6611,-0.1506,0.1846,0.3588,19,1
SLR002687,Mobiles & Accessories,Tier-2 City,159,571,1383,80668.96,3.57,0.2039,5,-0.1159,0.0749,0.4968,0.2382,1,0
SLR002688,Electronics,Tier-2 City,452,278,817,78895.85,4.54,0.1683,7,0.0607,0.1184,0.6552,0.0936,18,0
SLR002689,Electronics,Tier-1 Metro,0,730,278,9925.9,3.42,0.1818,12,0.0017,-0.0654,0.6098,0.1672,70,1
SLR002690,Sports & Fitness,Tier-2 City,0,730,1282,49441.0,4.14,0.1171,2,-0.1611,-0.1044,0.6331,0.1762,4,0
SLR002691,Fashion,Tier-1 Metro,264,466,147,6316.33,2.91,0.289,9,-0.2503,-0.2792,0.7269,0.1944,8,0
SLR002692,Toys & Baby,Tier-2 City,523,207,228,24339.58,3.59,0.199,8,-0.1087,-0.1384,0.8446,0.1801,70,1
SLR002693,Mobiles & Accessories,Tier-3 Town,41,689,1942,64626.4,3.49,0.2309,3,-0.129,-0.3569,0.6975,0.1199,6,0
SLR002694,Home & Kitchen,Tier-2 City,487,243,321,13956.24,3.7,0.212,4,0.058,-0.0283,0.6374,0.069,42,0
SLR002695,Grocery,Tier-2 City,149,581,1717,116586.56,4.8,0.1142,4,0.3424,-0.2203,0.9596,0.1444,35,0
SLR002696,Beauty & Personal Care,Tier-2 City,370,360,313,24310.38,4.51,0.1316,1,0.0807,0.2224,0.9727,0.1007,9,0
SLR002697,Toys & Baby,Tier-2 City,502,228,104,8966.29,3.3,0.231,8,-0.3909,-0.3738,0.65,0.2055,0,0
SLR002698,Toys & Baby,Tier-2 City,0,730,1151,20252.51,3.64,0.1799,5,0.0075,0.1894,0.7183,0.1559,12,0
SLR002699,Toys & Baby,Tier-2 City,229,501,270,16307.99,4.4,0.1553,7,0.1449,0.0838,0.7494,0.0083,0,0
SLR002700,Fashion,Tier-2 City,329,401,1135,58726.94,3.17,0.3672,15,0.1151,-0.0548,0.6213,0.2809,30,1
SLR002701,Toys & Baby,Tier-2 City,200,530,397,11702.81,4.21,0.1427,8,-0.8164,-0.2376,0.295,0.1903,0,0
SLR002702,Fashion,Tier-2 City,589,141,140,17101.66,2.74,0.3344,15,-0.0106,-0.3086,0.4952,0.2235,5,1
SLR002703,Mobiles & Accessories,Tier-1 Metro,532,198,230,41343.75,3.11,0.1918,7,0.155,0.0427,0.7265,0.1516,40,1
SLR002704,Beauty & Personal Care,Tier-1 Metro,587,143,415,95920.0,3.76,0.1321,6,0.1983,-0.14,0.7917,0.0878,25,0
SLR002705,Sports & Fitness,Tier-3 Town,529,201,136,16604.42,3.57,0.2478,10,-0.466,-0.2091,0.6,0.3139,28,1
SLR002706,Mobiles & Accessories,Tier-1 Metro,664,66,139,79837.86,4.44,0.2099,8,0.36,-0.0279,0.6635,0.1915,12,0
SLR002707,Toys & Baby,Tier-2 City,403,327,558,68420.4,3.79,0.1909,11,0.2671,-0.2139,0.6799,0.1507,47,1
SLR002708,Mobiles & Accessories,Tier-2 City,535,195,265,50468.69,4.2,0.2011,4,0.0605,0.1816,0.9558,0.1614,11,0
SLR002709,Grocery,Tier-3 Town,387,343,173,8607.22,3.88,0.1892,8,0.1636,0.0652,0.7306,0.264,39,1
SLR002710,Fashion,Tier-1 Metro,0,730,2081,90057.58,3.98,0.2678,7,0.247,-0.162,0.6135,0.1679,0,0
SLR002711,Sports & Fitness,Tier-1 Metro,372,358,89,4879.63,3.51,0.1333,3,0.093,-0.0708,0.5559,0.1786,26,0
SLR002712,Mobiles & Accessories,Tier-3 Town,0,730,1542,45330.13,3.42,0.3062,17,-0.7157,-0.3081,0.4453,0.2716,59,1
SLR002713,Grocery,Tier-1 Metro,609,121,146,17907.12,4.2,0.1148,6,-0.0466,0.4059,0.4353,0.0142,4,0
SLR002714,Sports & Fitness,Tier-3 Town,490,240,396,66458.56,3.98,0.2352,8,-0.3636,-0.2862,0.61,0.2887,65,1
SLR002715,Mobiles & Accessories,Tier-2 City,654,76,165,77190.09,4.03,0.2115,3,-0.3059,0.0807,0.9517,0.1827,37,1
SLR002716,Fashion,Tier-1 Metro,535,195,102,11495.28,3.21,0.2688,7,-0.0924,-0.1266,0.5716,0.1261,110,1
SLR002717,Mobiles & Accessories,Tier-2 City,0,730,1641,28898.44,2.86,0.2505,8,-0.3165,-0.1005,0.499,0.1715,11,1
SLR002718,Toys & Baby,Tier-1 Metro,648,82,123,46873.43,4.01,0.1287,2,0.0795,0.0308,0.7456,0.1086,8,0
SLR002719,Home & Kitchen,Tier-1 Metro,514,216,148,22922.41,3.56,0.1328,3,-0.0752,-0.2668,0.7071,0.1695,30,1
SLR002720,Mobiles & Accessories,Tier-1 Metro,238,492,1674,41451.96,3.98,0.1913,5,-0.0477,-0.323,0.7495,0.1317,16,0
SLR002721,Sports & Fitness,Tier-2 City,38,692,1680,32884.03,3.77,0.1977,3,-0.2486,-0.0184,0.821,0.1143,2,0
SLR002722,Sports & Fitness,Tier-3 Town,577,153,406,105388.72,3.31,0.2386,7,0.0051,-0.09,0.4188,0.1898,16,1
SLR002723,Grocery,Tier-1 Metro,398,332,250,21427.72,3.47,0.0996,7,-0.3536,-0.2512,0.7553,0.1792,28,1
SLR002724,Fashion,Tier-2 City,472,258,218,35312.09,3.65,0.2514,9,-0.0085,-0.1042,0.7704,0.1195,20,1
SLR002725,Electronics,Tier-1 Metro,0,730,1334,68751.94,3.29,0.1492,6,0.2422,0.0647,0.5069,0.1865,14,1
SLR002726,Beauty & Personal Care,Tier-2 City,650,80,224,46682.07,4.19,0.1318,3,0.3555,-0.039,0.8293,0.2604,0,0
SLR002727,Sports & Fitness,Tier-2 City,285,445,183,5900.75,3.27,0.2034,7,-0.4701,-0.3044,0.3362,0.1696,25,1
SLR002728,Toys & Baby,Tier-1 Metro,0,730,1438,31728.62,4.66,0.127,0,0.3229,-0.1633,0.7282,0.0616,16,0
SLR002729,Sports & Fitness,Tier-2 City,0,730,272,10766.56,3.63,0.2017,3,0.1625,-0.1933,0.5921,0.141,2,0
SLR002730,Home & Kitchen,Tier-1 Metro,295,435,1351,90083.52,4.01,0.1089,5,0.1788,0.1172,0.8081,0.1009,11,0
SLR002731,Mobiles & Accessories,Tier-3 Town,345,385,1528,83713.34,4.0,0.2585,4,0.3702,-0.2314,0.5485,0.1989,20,0
SLR002732,Home & Kitchen,Tier-2 City,636,94,61,25108.57,3.14,0.1954,5,-0.3235,-0.2094,0.3375,0.1396,25,1
SLR002733,Sports & Fitness,Tier-1 Metro,691,39,100,48565.67,3.98,0.138,2,-0.2203,-0.1392,0.884,0.0,22,0
SLR002734,Home & Kitchen,Tier-2 City,199,531,472,21302.05,3.76,0.1746,4,-0.3883,0.0143,0.5998,0.1357,7,0
SLR002735,Mobiles & Accessories,Tier-1 Metro,450,280,256,14477.37,3.94,0.1428,4,0.3123,-0.0824,0.7292,0.1715,1,0
SLR002736,Toys & Baby,Tier-2 City,308,422,1069,72558.66,3.84,0.1572,5,-0.175,-0.0977,0.4924,0.1634,68,1
SLR002737,Toys & Baby,Tier-1 Metro,625,105,208,34133.22,3.72,0.1364,7,0.2539,-0.1649,0.6375,0.1896,20,1
SLR002738,Grocery,Tier-2 City,0,730,1025,47492.83,3.29,0.1576,10,-0.2718,-0.21,0.6206,0.2443,8,0
SLR002739,Toys & Baby,Tier-1 Metro,22,708,623,21919.25,4.23,0.122,2,0.4141,-0.1338,0.8471,0.1141,5,0
SLR002740,Home & Kitchen,Tier-1 Metro,587,143,214,29562.27,4.18,0.1416,2,0.2613,0.0017,0.6241,0.1503,3,0
SLR002741,Grocery,Tier-3 Town,175,555,1170,81182.26,4.04,0.2074,7,-0.392,-0.0714,0.6246,0.2063,7,0
SLR002742,Electronics,Tier-3 Town,628,102,67,25002.64,3.67,0.2517,6,-0.2301,0.0607,0.5306,0.1959,23,0
SLR002743,Toys & Baby,Tier-2 City,498,232,177,30992.85,3.98,0.18,5,-0.1618,-0.3989,0.7283,0.242,0,0
SLR002744,Grocery,Tier-2 City,259,471,285,7207.88,3.59,0.1514,4,0.0306,-0.0444,0.5542,0.1642,26,1
SLR002745,Mobiles & Accessories,Tier-1 Metro,162,568,305,8848.4,3.13,0.2286,6,-0.31,-0.2002,0.6263,0.2196,33,1
